# cfgfile = ./initcfg/SAGA/SAGA.1903.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,Azimuth,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,ping_id
1967,S02,L06,M12,2.122102,0.0,30.94038,-39.01973,0.0,False,42018.4926,-30.10824,686.04541,15.10109,356.26,0.41,-0.67,42021.67621,-30.70907,692.73679,15.00667,356.59,0.05,-1.44,L0600105.bin
1968,S02,L06,M12,2.132652,0.0,31.4022,-38.27537,0.0,False,42027.393,-31.10664,704.52678,15.06893,357.24,0.07,-1.64,42030.58716,-30.98292,711.20021,15.04732,357.3,0.03,-0.72,L0600106.bin
1969,S02,L06,M13,2.421145,0.0,41.91707,-0.22742,0.0,False,42028.482955,-31.07787,706.80399,15.06375,357.27,0.09,-1.36,42031.965605,-31.02825,714.03707,14.99442,357.34,0.13,-0.79,L0600106.bin
1970,S02,L06,M13,2.43811,0.0,42.34782,-0.2408,0.0,False,42037.39333,-31.43861,725.26452,15.05853,357.87,0.12,-1.48,42040.892945,-31.41925,732.55845,14.99338,357.61,0.06,-0.77,L0600107.bin
1971,S02,L06,M14,2.155885,0.0,33.92904,34.03278,0.0,False,42038.483395,-31.42282,727.52604,15.09296,357.85,0.15,-1.1,42041.700785,-31.37908,734.22965,14.97945,357.61,0.05,-0.74,L0600107.bin
1972,S02,L06,M14,2.16763,0.0,34.37351,33.37205,0.0,False,42047.39378,-31.74066,746.01925,15.04539,358.02,0.18,-1.59,42050.622915,-31.48587,752.84708,14.98799,357.84,-0.31,-0.92,L0600108.bin
1973,S02,L06,M11,1.854956,0.0,14.02826,2.6209,0.0,False,42048.483845,-31.37602,748.2494,15.02139,357.88,0.29,-0.52,42051.40031,-31.68479,754.43777,15.03273,357.92,-0.25,-1.48,L0600108.bin
1974,S02,L06,M11,1.861291,0.0,14.76248,2.4225,0.0,False,42057.394095,-31.7671,766.84375,14.95354,357.83,-0.14,-1.46,42060.316895,-31.48149,772.84734,15.02951,358.04,0.16,-0.95,L0600109.bin
1975,S02,L06,M12,2.170432,0.0,32.96304,-35.72043,0.0,False,42058.48416,-31.67624,769.14567,14.88266,357.95,-0.3,-1.36,42061.7161,-31.59145,775.76681,15.16085,357.88,0.25,-1.14,L0600109.bin
1976,S02,L06,M12,2.181797,0.0,33.40191,-35.03333,0.0,False,42067.39451,-31.62585,787.62216,14.97864,357.84,-0.04,-1.14,42070.637815,-31.55438,794.32391,15.09211,357.67,0.17,-0.98,L0600110.bin
1977,S02,L06,M13,2.49808,0.0,43.81081,-0.23814,0.0,False,42068.484575,-31.65013,789.88155,15.00677,357.8,-0.05,-1.21,42072.04416,-31.6866,797.27866,15.0632,357.65,0.11,-1.26,L0600110.bin
1978,S02,L06,M13,2.515615,0.0,44.21773,-0.22807,0.0,False,42077.394955,-31.49616,808.43403,15.00948,357.6,0.09,-0.76,42080.972075,-31.7049,815.87178,15.01598,357.61,0.12,-1.32,L0600111.bin
1979,S02,L06,M14,2.21067,0.0,35.93224,31.28643,0.0,False,42078.485025,-31.62891,810.70179,14.99017,357.62,0.1,-1.08,42081.7572,-31.67156,817.49529,15.02174,357.64,0.13,-1.14,L0600111.bin
1980,S02,L06,M14,2.22352,0.0,36.37424,30.7279,0.0,False,42087.39536,-31.63629,829.29206,15.00383,357.72,0.17,-1.08,42090.680385,-31.73761,836.23189,14.98916,357.83,-0.19,-1.36,L0600112.bin
1981,S02,L06,M11,1.886021,0.0,17.27776,2.07279,0.0,False,42088.485325,-31.61454,831.53336,14.97828,357.7,0.29,-1.06,42091.432855,-31.75816,837.78901,15.00264,357.86,-0.14,-1.41,L0600112.bin
1982,S02,L06,M11,1.893841,0.0,17.99005,1.99675,0.0,False,42097.39564,-31.5271,850.15532,14.9695,357.97,0.0,-0.89,42100.35099,-31.87784,856.34124,15.13822,358.22,-0.08,-1.81,L0600113.bin
1983,S02,L06,M12,2.223137,0.0,34.9426,-32.80467,0.0,False,42098.486125,-31.64179,852.45847,15.01231,358.06,-0.16,-1.29,42101.77077,-31.69571,859.3366,15.14549,358.2,0.1,-1.17,L0600113.bin
1984,S02,L06,M12,2.235287,0.0,35.38303,-32.21315,0.0,False,42107.39611,-31.68649,871.05859,14.95639,358.47,0.1,-1.71,42110.692905,-31.36093,877.94475,14.95844,358.19,-0.09,-0.82,L0600114.bin
1985,S02,L06,M13,2.57798,0.0,45.59835,-0.21876,0.0,False,42108.486175,-31.53015,873.31078,14.98241,358.4,0.06,-1.14,42112.12566,-31.38595,880.94753,15.0438,358.22,-0.01,-1.31,L0600114.bin
1986,S02,L06,M13,2.596105,0.0,45.98529,-0.20543,0.0,False,42117.39648,-31.27644,892.01233,14.92185,358.49,0.28,-1.09,42121.05409,-31.32386,899.69469,14.9542,358.32,-0.32,-1.4,L0600115.bin
1987,S02,L06,M14,2.27019,0.0,37.90583,28.9354,0.0,False,42118.486545,-31.14845,894.24637,14.99072,358.27,0.25,-0.72,42121.81824,-31.34097,901.28084,14.93257,358.45,-0.25,-1.66,L0600115.bin
1988,S02,L06,M14,2.2841,0.0,38.33841,28.45218,0.0,False,42127.39687,-31.0905,912.89834,14.96018,358.18,0.14,-1.53,42130.742475,-30.75026,919.89876,15.0089,358.16,-0.16,-0.75,L0600116.bin
1989,S02,L06,M11,1.923281,0.0,20.43042,1.79293,0.0,False,42128.48704,-31.06436,915.14922,14.97368,358.18,0.09,-1.52,42131.47183,-30.73173,921.42178,15.07547,358.09,-0.15,-0.7,L0600116.bin
1990,S02,L06,M11,1.932286,0.0,21.12115,1.77907,0.0,False,42137.39729,-30.60494,933.88804,14.94329,357.8,0.21,-0.73,42140.391085,-30.783,940.11461,14.90046,357.75,-0.24,-1.57,L0600117.bin
1991,S02,L06,M12,2.279762,0.0,36.88901,-30.22794,0.0,False,42138.487355,-30.62175,936.14708,14.8656,357.72,0.05,-0.92,42141.828625,-30.68017,943.1158,15.01248,357.74,-0.15,-1.37,L0600117.bin
1992,S02,L06,M12,2.293132,0.0,37.31716,-29.70832,0.0,False,42147.39768,-30.55344,954.83177,14.9545,357.4,0.1,-1.02,42150.75232,-30.65972,961.82247,14.93534,357.3,0.0,-1.24,L0600118.bin
1993,S02,L06,M13,2.660415,0.0,47.28613,-0.17044,0.0,False,42148.487745,-30.61644,957.12256,14.96786,357.38,-0.0,-1.18,42152.209665,-30.4966,964.95474,14.90926,357.34,-0.09,-1.02,L0600118.bin
1994,S02,L06,M13,2.67915,0.0,47.65067,-0.17015,0.0,False,42157.39814,-30.66462,975.8453,14.89113,357.33,-0.06,-1.29,42161.138795,-30.49809,983.66019,15.03313,357.13,0.03,-1.03,L0600119.bin
1995,S02,L06,M14,2.333925,0.0,39.82908,26.89732,0.0,False,42158.4881,-30.40468,978.06914,14.88076,357.39,0.18,-0.63,42161.88353,-30.64052,985.21847,15.03915,357.11,0.0,-1.45,L0600119.bin
1996,S02,L06,M14,2.34861,0.0,40.24446,26.46545,0.0,False,42167.398535,-30.51421,996.82651,14.96571,357.38,0.07,-0.94,42170.80865,-30.47113,1003.93256,14.94122,357.54,0.18,-1.0,L0600120.bin
1997,S02,L06,M11,1.966416,0.0,23.47384,1.5966,0.0,False,42168.488495,-30.45941,999.15875,14.9391,357.3,-0.11,-0.73,42171.51642,-30.49707,1005.41953,14.97188,357.57,0.18,-1.16,L0600120.bin
1998,S02,L06,M11,1.976906,0.0,24.1327,1.54384,0.0,False,42177.39891,-30.49864,1017.88696,15.0237,358.02,0.22,-1.01,42180.437325,-30.36471,1024.25702,14.91028,358.21,0.09,-0.8,L0600121.bin
1999,S02,L06,M12,2.341197,0.0,38.7994,-28.01718,0.0,False,42178.488875,-30.4332,1020.18037,14.99684,358.15,0.23,-0.9,42181.89158,-30.42299,1027.31444,14.92067,358.25,-0.11,-1.03,L0600121.bin
2000,S02,L06,M12,2.355527,0.0,39.21459,-27.55823,0.0,False,42187.399225,-30.2517,1038.89357,15.04346,358.7,0.31,-1.12,42190.81626,-30.14087,1046.10173,14.9606,358.7,0.1,-1.04,L0600122.bin
2001,S02,L06,M13,2.745515,0.0,48.87755,-0.14611,0.0,False,42188.489395,-30.20959,1041.25273,15.00323,358.76,0.11,-0.96,42192.296415,-30.10126,1049.21438,15.03003,358.73,0.01,-1.13,L0600122.bin
2002,S02,L06,M13,2.76465,0.0,49.21915,-0.13007,0.0,False,42197.3997,-29.81885,1059.96163,14.96906,358.46,0.27,-1.28,42201.225855,-29.77255,1067.98621,15.0432,358.4,0.12,-1.37,L0600123.bin
2003,S02,L06,M14,2.401605,0.0,41.68569,25.10358,0.0,False,42198.489765,-29.72003,1062.31563,14.91387,358.45,0.01,-1.08,42201.952875,-29.73056,1069.51515,15.06612,358.35,0.14,-1.28,L0600123.bin
2004,S02,L06,M14,2.41734,0.0,42.08803,24.73659,0.0,False,42207.40008,-29.5245,1081.07912,14.97234,357.76,0.06,-1.49,42210.878925,-29.42696,1088.38444,14.9959,357.71,0.21,-1.12,L0600124.bin
2005,S02,L06,M11,2.015306,0.0,26.39041,1.47425,0.0,False,42208.490145,-29.55316,1083.38969,14.95261,357.78,0.08,-1.66,42211.56696,-29.31464,1089.83006,14.96823,357.58,0.2,-0.79,L0600124.bin
2006,S02,L06,M11,2.026941,0.0,27.01842,1.44826,0.0,False,42217.40045,-29.38588,1102.11843,15.04642,357.26,0.17,-1.54,42220.4889,-29.36641,1108.78239,14.96269,357.19,0.04,-1.23,L0600125.bin
2007,S02,L06,M12,2.406242,0.0,40.6454,-26.04207,0.0,False,42218.49062,-29.383,1104.45749,15.01013,357.19,0.24,-1.39,42221.95837,-29.20414,1111.84349,14.99558,357.07,0.15,-0.77,L0600125.bin
2008,S02,L06,M12,2.421507,0.0,41.0566,-25.64878,0.0,False,42227.40092,-29.502,1123.3467,14.86745,356.92,0.04,-1.64,42230.883935,-29.34053,1130.75971,14.97708,356.88,0.05,-1.06,L0600126.bin
2009,S02,L06,M13,2.833025,0.0,50.38171,-0.11124,0.0,False,42228.49099,-29.43185,1125.66257,14.8863,356.95,0.09,-1.41,42232.38552,-29.29627,1134.00781,15.04972,356.86,-0.06,-0.83,L0600126.bin
2010,S02,L06,M13,2.85269,0.0,50.70713,-0.11878,0.0,False,42237.401245,-29.6858,1144.61536,14.85076,356.85,0.15,-1.57,42241.31544,-29.5184,1152.9508,15.03506,357.02,0.07,-1.21,L0600127.bin
2011,S02,L06,M14,2.472855,0.0,43.47066,23.49379,0.0,False,42238.49132,-29.61418,1146.98681,14.80808,356.9,-0.17,-1.38,42242.02568,-29.58562,1154.45895,15.10003,357.04,0.2,-1.33,L0600127.bin
2012,S02,L06,M14,2.489225,0.0,43.85921,23.15582,0.0,False,42247.401565,-29.6635,1166.00176,14.81602,356.98,0.23,-1.32,42250.952295,-29.57619,1173.54815,14.97151,356.84,-0.03,-0.96,L0600128.bin
2013,S02,L06,M11,2.069491,0.0,29.19266,1.29732,0.0,False,42248.492155,-29.71348,1168.35127,14.79153,357.08,0.01,-1.57,42251.623155,-29.67053,1174.98606,15.01813,356.82,-0.05,-1.1,L0600128.bin
2014,S02,L06,M11,2.082356,0.0,29.80072,1.26822,0.0,False,42257.40203,-29.67623,1187.47171,14.90789,356.86,0.2,-0.95,42260.545895,-29.86236,1194.16894,14.81168,356.97,-0.13,-1.33,L0600129.bin
2015,S02,L06,M12,2.476172,0.0,42.46166,-24.34569,0.0,False,42258.492205,-29.78529,1189.76156,14.83065,356.86,0.17,-1.2,42262.029885,-29.88988,1197.33843,14.91906,357.07,-0.11,-1.4,L0600129.bin
2016,S02,L06,M12,2.492507,0.0,42.85704,-23.99627,0.0,False,42267.40246,-29.95797,1208.938,14.93363,357.17,-0.07,-1.29,42270.956475,-29.94831,1216.54498,14.85389,357.04,0.11,-0.8,L0600130.bin
2017,S02,L06,M13,2.923155,0.0,51.8116,-0.12447,0.0,False,42268.49242,-29.99441,1211.24496,14.95723,357.16,0.01,-1.23,42272.47708,-29.95645,1219.81414,14.8084,357.04,0.11,-1.01,L0600130.bin
2018,S02,L06,M13,2.94379,0.0,52.11901,-0.12473,0.0,False,42277.39288,-30.0441,1230.39554,15.00401,357.44,-0.3,-1.37,42281.398175,-29.91571,1239.04997,14.93029,357.31,0.38,-0.54,L0600131.bin
2019,S02,L06,M14,2.547985,0.0,45.18348,22.02636,0.0,False,42278.482945,-30.15651,1232.72945,15.06048,357.44,-0.19,-1.41,42282.092435,-29.83434,1240.56031,14.87175,357.3,0.42,-0.41,L0600131.bin
2020,S02,L06,M14,2.56529,0.0,45.56307,21.72535,0.0,False,42287.39323,-30.13889,1251.99317,14.88295,357.7,0.01,-1.64,42291.020025,-30.03729,1259.88604,15.03915,357.69,0.03,-1.05,L0600132.bin
2021,S02,L06,M11,2.129406,0.0,31.87579,1.15026,0.0,False,42288.4833,-29.93703,1254.36065,14.9799,357.7,0.0,-1.02,42291.674215,-30.08692,1261.31004,14.96558,357.77,0.06,-1.17,L0600132.bin
2022,S02,L06,M11,2.143561,0.0,32.46019,1.104,0.0,False,42297.393715,-30.24609,1273.76112,15.02857,357.9,0.05,-2.14,42300.598785,-29.74873,1280.76299,14.92641,358.13,0.07,-0.68,L0600133.bin
2023,S02,L06,M12,2.550232,0.0,44.21558,-22.83071,0.0,False,42298.483785,-30.22175,1276.16911,14.94948,358.09,-0.06,-2.08,42302.095525,-29.60149,1284.00541,14.96823,357.93,0.16,-0.24,L0600133.bin
2024,S02,L06,M12,2.567362,0.0,44.59288,-22.49721,0.0,False,42307.39399,-29.83601,1295.50364,14.97635,358.28,0.26,-1.83,42311.02286,-29.34661,1303.52436,14.92733,358.26,-0.1,-0.57,L0600134.bin
2025,S02,L06,M13,3.016565,0.0,53.1738,-0.11234,0.0,False,42308.484055,-29.80095,1297.93317,14.98359,358.29,-0.02,-1.6,42312.562125,-29.27828,1306.85106,15.0193,358.22,0.25,-0.61,L0600134.bin
2026,S02,L06,M13,3.037655,0.0,53.47303,-0.09546,0.0,False,42317.39442,-29.30198,1317.50941,14.83633,358.56,-0.13,-1.49,42321.49358,-29.03606,1326.43692,14.82431,358.61,0.14,-1.27,L0600135.bin
2027,S02,L06,M14,2.627745,0.0,46.85887,20.75909,0.0,False,42318.484485,-29.1622,1319.84997,14.93314,358.45,-0.05,-1.14,42322.173735,-28.91362,1327.87466,14.84641,358.55,0.33,-1.04,L0600135.bin
2028,S02,L07,M11,2.377086,0.0,40.5429,60.98488,0.0,False,42917.400135,970.4481,973.07539,15.03611,229.62,0.07,-0.59,42920.83873,966.0134,968.19071,14.77565,229.97,0.38,-1.9,L0700001.bin
2029,S02,L07,M12,2.283287,0.0,37.26284,27.57131,0.0,False,42918.4903,968.86714,971.67838,14.96436,229.72,0.12,-0.56,42921.835095,964.66145,966.75708,14.75609,230.03,0.14,-2.12,L0700001.bin
2030,S02,L07,M12,2.269997,0.0,36.82558,27.28387,0.0,False,42927.40054,956.72788,959.54299,15.01757,229.63,0.34,-1.03,42930.732045,952.27512,954.89089,14.74117,229.9,0.06,-1.84,L0700002.bin
2031,S02,L07,M13,2.959245,0.0,52.53502,33.8408,0.0,False,42928.490615,955.30198,958.01205,14.97106,229.75,0.48,-1.53,42932.511365,949.72724,952.58993,14.75567,229.68,-0.38,-1.18,L0700002.bin
2032,S02,L07,M13,2.94152,0.0,52.27256,33.72173,0.0,False,42937.401055,942.99891,946.1777,14.93017,229.51,0.33,-1.11,42941.40408,937.6181,940.77316,14.81227,229.5,-0.01,-1.59,L0700003.bin
2033,S02,L07,M14,2.96047,0.0,52.72568,56.827,0.0,False,42938.491125,941.5978,944.63415,14.91815,229.63,0.33,-1.55,42942.5131,936.1408,939.32487,14.78392,229.35,0.15,-1.49,L0700003.bin
2034,S02,L07,M14,2.94277,0.0,52.46091,56.92362,0.0,False,42947.40142,929.21518,933.01177,15.01525,229.38,-0.1,-0.51,42951.405695,924.14009,927.42298,14.90263,229.23,0.39,-2.21,L0700004.bin
2035,S02,L07,M11,2.327456,0.0,39.11795,61.79058,0.0,False,42948.491375,927.6542,931.55656,14.9297,229.17,-0.28,-0.53,42951.88034,923.47959,926.7785,14.89568,229.25,0.29,-2.24,L0700004.bin
2036,S02,L07,M11,2.313631,0.0,38.70752,62.04225,0.0,False,42957.40175,915.7299,919.72812,14.93213,228.99,0.19,-0.63,42960.77689,911.17318,915.17914,14.86639,229.12,0.17,-1.62,L0700005.bin
2037,S02,L07,M12,2.225282,0.0,35.29636,26.17022,0.0,False,42958.491815,914.23282,918.25274,14.9344,228.99,0.18,-0.88,42961.778605,909.8948,913.75919,14.7669,229.16,0.07,-1.89,L0700005.bin
2038,S02,L07,M12,2.212897,0.0,34.85218,25.82227,0.0,False,42967.40218,902.02067,906.53023,14.8757,228.83,0.42,-0.78,42970.676585,897.53112,901.92089,14.82632,228.84,-0.07,-1.25,L0700006.bin
2039,S02,L07,M13,2.880235,0.0,51.33612,33.30405,0.0,False,42968.492245,900.64981,904.89665,14.88541,228.9,0.52,-1.3,42972.433985,895.13947,899.77231,14.95179,228.81,0.07,-1.15,L0700006.bin
2040,S02,L07,M13,2.86262,0.0,51.0582,33.17637,0.0,False,42977.402575,888.37665,892.99922,14.89062,228.61,0.37,-1.36,42981.3267,882.82418,887.70617,14.92264,228.53,-0.08,-1.05,L0700007.bin
2041,S02,L07,M14,2.880765,0.0,51.52471,57.31613,0.0,False,42978.49337,886.80163,891.54754,14.90484,228.52,0.35,-1.01,42982.43564,881.3956,886.15719,14.88184,228.48,-0.02,-1.3,L0700007.bin
2042,S02,L07,M14,2.86301,0.0,51.24724,57.44067,0.0,False,42987.392915,874.64925,879.4223,14.87027,228.21,0.3,-1.6,42991.31743,869.1873,874.00066,14.92602,228.01,-0.01,-0.92,L0700008.bin
2043,S02,L07,M11,2.266096,0.0,37.21431,62.98433,0.0,False,42988.48298,873.14804,877.90343,14.85979,228.25,0.16,-1.66,42991.810585,868.49585,873.38694,15.02754,227.99,0.13,-0.78,L0700008.bin
2044,S02,L07,M11,2.252636,0.0,36.77463,63.30464,0.0,False,42997.393295,861.08274,865.37402,14.77267,228.1,-0.08,-2.18,43000.70744,856.21155,861.15116,15.00613,228.09,0.13,-0.7,L0700009.bin
2045,S02,L07,M12,2.170107,0.0,33.22458,24.562,0.0,False,42998.483365,859.50205,863.94762,14.90038,228.0,-0.02,-1.64,43001.71498,854.8067,859.70781,14.90437,228.09,0.02,-0.66,L0700009.bin
2046,S02,L07,M12,2.158217,0.0,32.74611,24.15594,0.0,False,43007.393855,847.08346,851.78944,14.98265,228.58,-0.26,-1.04,43010.61358,842.80117,847.34632,14.93725,229.11,0.39,-1.51,L0700010.bin
2047,S02,L07,M13,2.800995,0.0,50.04455,32.73229,0.0,False,43008.48371,845.5566,850.34085,14.98277,228.72,-0.2,-1.03,43012.34621,840.4097,844.84563,14.86048,229.43,0.23,-1.55,L0700010.bin
2048,S02,L07,M13,2.78347,0.0,49.74905,32.6016,0.0,False,43017.394195,833.36775,838.10877,14.90933,230.34,0.08,-1.26,43021.23917,827.83233,832.91286,14.88091,231.19,-0.19,-1.43,L0700011.bin
2049,S02,L07,M14,2.80125,0.0,50.23922,57.90433,0.0,False,43018.48426,831.93788,836.62373,14.98517,230.5,0.45,-1.47,43022.347015,826.2959,831.4439,14.83707,231.3,-0.15,-1.27,L0700011.bin
2050,S02,L07,M14,2.78358,0.0,49.94,58.01335,0.0,False,43027.39451,819.02347,824.9301,14.91663,231.95,0.05,-0.93,43031.239595,813.79269,819.60206,14.86661,232.4,0.21,-2.0,L0700012.bin
2051,S02,L07,M11,2.206776,0.0,35.18379,64.37164,0.0,False,43028.484575,817.48115,823.46637,14.84391,232.12,0.05,-1.17,43031.75286,813.02707,818.93425,14.90613,232.39,0.13,-1.89,L0700012.bin
2052,S02,L07,M11,2.193856,0.0,34.71315,64.67385,0.0,False,43037.39493,804.64517,811.79707,14.87116,232.15,0.03,-1.33,43040.650295,800.11116,807.52743,14.84407,232.09,0.4,-1.85,L0700013.bin
2053,S02,L07,M12,2.118472,0.0,31.07509,22.54697,0.0,False,43038.4851,803.10125,810.33819,14.87328,231.99,0.13,-1.63,43041.66508,798.49265,806.22648,14.81707,231.83,-0.0,-1.37,L0700013.bin
2054,S02,L07,M12,2.107837,0.0,30.60102,21.99947,0.0,False,43047.395295,790.04709,799.07513,14.86653,230.84,-0.13,-1.17,43050.56464,785.67775,794.91467,14.98223,230.33,0.36,-1.64,L0700014.bin
2055,S02,L07,M13,2.72413,0.0,48.69776,32.0129,0.0,False,43048.48536,788.66931,797.53564,14.84542,230.62,0.17,-1.78,43052.270995,783.00001,792.74184,14.92849,230.01,-0.18,-1.1,L0700014.bin
2056,S02,L07,M13,2.707285,0.0,48.38704,31.83073,0.0,False,43057.395725,775.75078,785.99262,14.91892,228.86,0.19,-1.27,43061.164515,770.37245,781.00811,14.97639,228.18,0.02,-1.2,L0700015.bin
2057,S02,L07,M14,2.722805,0.0,48.86959,58.40948,0.0,False,43058.485685,774.26001,784.41569,14.89741,228.66,0.05,-1.64,43062.269995,768.83326,779.59112,14.94503,228.18,0.15,-1.05,L0700015.bin
2058,S02,L07,M14,2.705625,0.0,48.55191,58.54095,0.0,False,43067.396545,761.58432,772.51638,14.99035,227.42,0.05,-1.0,43071.163675,756.4553,767.25855,15.00851,227.2,0.06,-1.51,L0700016.bin
2059,S02,L07,M11,2.150656,0.0,33.04157,65.83069,0.0,False,43068.486195,760.16972,770.98967,15.01333,227.34,0.27,-1.3,43071.69836,755.6812,766.53655,14.96654,227.18,-0.03,-1.41,L0700016.bin
2060,S02,L07,M11,2.138726,0.0,32.55496,66.23936,0.0,False,43077.396435,747.79287,758.64692,15.05141,226.78,0.11,-1.16,43080.59667,743.46946,754.03078,14.88886,226.45,0.05,-1.38,L0700017.bin
2061,S02,L07,M12,2.070932,0.0,28.86675,20.10672,0.0,False,43078.486605,746.20907,757.1261,14.98912,226.68,-0.13,-1.05,43081.619045,742.16864,752.5914,14.98269,226.56,0.33,-1.6,L0700017.bin
2062,S02,L07,M12,2.060417,0.0,28.34926,19.56458,0.0,False,43087.39695,734.11844,744.43404,14.99734,226.3,0.25,-1.08,43090.518875,729.9215,739.81704,14.87442,226.25,-0.02,-1.39,L0700018.bin
2063,S02,L07,M13,2.64837,0.0,47.25131,31.2868,0.0,False,43088.486905,732.61876,742.81376,14.9413,226.31,0.11,-1.26,43092.19678,727.68723,737.3791,14.95333,226.24,-0.0,-1.33,L0700018.bin
2064,S02,L07,M13,2.631175,0.0,46.91264,31.1439,0.0,False,43097.39721,720.56819,729.91883,14.89035,226.36,0.12,-1.31,43101.08989,715.54962,724.52253,14.84606,226.45,-0.12,-1.2,L0700019.bin
2065,S02,L07,M14,2.6461,0.0,47.42465,59.15156,0.0,False,43098.48738,719.18764,728.28248,14.93248,226.46,0.13,-1.6,43102.194985,714.14792,722.96574,14.93283,226.54,0.23,-1.32,L0700019.bin
2066,S02,L07,M14,2.62927,0.0,47.08977,59.33739,0.0,False,43107.397715,706.94405,715.50205,14.94498,226.75,0.01,-1.11,43111.08849,702.02582,710.0429,14.9555,227.05,0.13,-1.57,L0700020.bin
2067,S02,L07,M11,2.098531,0.0,30.83851,67.93272,0.0,False,43108.48778,705.54105,713.83125,14.91625,226.79,0.02,-1.38,43111.64782,701.24255,709.28671,14.93093,227.1,0.16,-1.4,L0700020.bin
2068,S02,L07,M11,2.087521,0.0,30.33167,68.44561,0.0,False,43117.398085,693.24713,701.16051,15.10653,227.38,0.04,-0.96,43120.547115,689.11578,696.42968,14.90465,227.77,0.33,-1.92,L0700021.bin
2069,S02,L07,M12,2.025517,0.0,26.50304,17.47498,0.0,False,43118.48804,691.75905,699.59222,15.05634,227.45,0.21,-1.11,43121.575065,687.73983,694.90526,14.82126,227.87,0.23,-1.9,L0700021.bin
2070,S02,L07,M12,2.016272,0.0,25.97661,16.78516,0.0,False,43127.39842,679.3905,687.05453,15.08523,228.4,-0.08,-0.8,43130.4762,675.45388,682.40227,15.01347,228.84,0.37,-2.19,L0700022.bin
2071,S02,L07,M13,2.57195,0.0,45.69353,30.58616,0.0,False,43128.488485,677.93509,685.4153,15.0399,228.47,-0.07,-1.23,43132.12194,673.00308,680.17696,15.01906,229.01,0.16,-1.58,L0700022.bin
2072,S02,L07,M13,2.555575,0.0,45.34376,30.39851,0.0,False,43137.398845,665.48037,673.14281,14.94311,229.49,0.22,-1.15,43141.015925,660.55041,667.93371,14.94724,229.71,0.03,-1.72,L0700023.bin
2073,S02,L07,M14,2.571125,0.0,45.89533,59.99368,0.0,False,43138.48891,664.03065,671.57612,14.90856,229.66,0.25,-1.47,43142.12154,658.92128,666.55573,15.10057,229.75,0.11,-1.41,L0700023.bin
2074,S02,L07,M14,2.55458,0.0,45.54234,60.1723,0.0,False,43147.39933,651.43386,659.36574,14.90462,229.86,0.31,-1.67,43151.015415,646.1261,654.55858,14.99478,229.8,-0.02,-1.02,L0700024.bin
2075,S02,L07,M11,2.050206,0.0,28.55157,70.33553,0.0,False,43148.48929,649.91973,657.80641,14.93467,229.8,0.23,-1.71,43151.601005,645.25322,653.77401,14.97548,229.76,-0.07,-0.95,L0700024.bin
2076,S02,L07,M11,2.039881,0.0,28.02486,70.88165,0.0,False,43157.39965,637.10681,645.90009,15.09217,229.73,0.28,-1.34,43160.50104,632.63123,641.48865,14.74777,229.37,-0.37,-1.36,L0700025.bin
2077,S02,L07,M12,1.985922,0.0,24.16517,14.0173,0.0,False,43158.48972,635.52685,644.37144,14.99967,229.72,0.0,-1.47,43161.53715,631.25845,639.97698,14.79114,229.32,-0.11,-1.5,L0700025.bin
2078,S02,L07,M12,1.977782,0.0,23.64473,13.1219,0.0,False,43167.400065,622.80166,632.07411,14.86648,229.5,-0.16,-1.45,43170.439355,618.63707,627.88201,14.95493,229.23,0.14,-1.48,L0700026.bin
2079,S02,L07,M13,2.499575,0.0,44.08175,29.67674,0.0,False,43168.49013,621.34256,630.46973,14.82467,229.43,-0.28,-1.78,43172.05121,616.21125,625.75722,15.0606,229.34,0.22,-1.09,L0700026.bin
2080,S02,L07,M13,2.483695,0.0,43.70807,29.44159,0.0,False,43177.40046,608.42824,618.51087,15.0239,229.36,-0.03,-0.69,43180.94566,603.62839,613.34901,14.79383,229.34,-0.09,-1.82,L0700027.bin
2081,S02,L07,M14,2.4978,0.0,44.26726,60.8109,0.0,False,43178.490425,606.97043,617.02287,15.04778,229.35,0.16,-1.0,43182.04973,602.1647,611.83369,14.82452,229.51,0.11,-1.86,L0700027.bin
2082,S02,L07,M14,2.48176,0.0,43.89062,61.00736,0.0,False,43187.40092,594.18387,604.79607,15.06949,229.5,0.13,-0.93,43190.944185,589.24303,599.7816,14.9306,229.48,0.03,-1.59,L0700028.bin
2083,S02,L07,M11,2.005716,0.0,26.17882,73.09814,0.0,False,43188.490885,592.79386,603.17203,14.98213,229.41,0.42,-1.49,43191.55811,588.29695,598.97142,14.90128,229.53,-0.17,-1.44,L0700028.bin
2084,S02,L07,M11,1.996611,0.0,25.6352,73.77414,0.0,False,43197.40129,579.8025,591.17596,15.14045,229.14,0.09,-0.62,43200.45941,575.71559,586.69751,14.99787,228.96,0.17,-1.78,L0700029.bin
2085,S02,L07,M12,1.951482,0.0,21.84839,9.60042,0.0,False,43198.49125,578.27314,589.59205,14.94908,229.01,0.01,-0.9,43201.50424,574.15074,585.28652,15.04088,228.86,0.05,-1.63,L0700029.bin
2086,S02,L07,M12,1.944402,0.0,21.33609,8.47746,0.0,False,43207.40165,565.56149,577.29242,14.99059,228.59,-0.12,-0.58,43210.40756,561.59133,572.83134,14.97137,228.43,-0.07,-1.69,L0700030.bin
