# cfgfile = ./initcfg/SAGA/SAGA.1905.meiyo_m4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,Azimuth,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,ping_id
1310,S02,L07,M12,2.122982,0.0,30.82274,-111.10015,0.0,False,66178.401125,-274.244,-245.35617,12.71005,231.77,0.0,0.26,66181.585615,-282.63518,-252.70522,12.88184,231.35,0.03,1.14,L0700046.bin
1311,S02,L07,M14,1.838605,0.0,14.39926,130.8248,0.0,False,66179.49115,-277.06169,-248.04856,12.71649,231.64,-0.14,0.08,66182.39126,-284.66489,-254.64958,12.84578,231.19,0.13,1.18,L0700046.bin
1312,S02,L07,M13,1.85194,0.0,15.0305,-49.15016,0.0,False,66188.401255,-300.18265,-269.1208,12.78256,230.04,-0.04,0.7,66191.3147,-307.29598,-276.33202,12.81612,229.8,0.36,0.14,L0700047.bin
1313,S02,L07,M11,2.052181,0.0,28.1773,-159.38976,0.0,False,66189.491285,-302.92892,-271.95397,12.65018,229.81,-0.42,0.4,66192.604975,-310.77843,-279.44486,12.8209,229.49,-0.01,0.83,L0700047.bin
1314,S02,L07,M14,1.83948,0.0,14.38917,141.91847,0.0,False,66198.401295,-325.45393,-293.87191,12.8334,227.99,-0.46,1.5,66201.30228,-332.39165,-301.21104,13.10931,227.58,0.31,0.39,L0700048.bin
1315,S02,L07,M12,2.172772,0.0,32.90808,-112.94532,0.0,False,66199.49133,-328.01411,-296.6388,12.84947,227.71,-0.25,1.26,66202.72561,-336.01659,-304.93366,12.78578,227.16,-0.38,0.34,L0700048.bin
1316,S02,L07,M11,2.093861,0.0,30.15527,-157.42323,0.0,False,66208.401675,-349.76394,-319.58954,12.74705,225.93,-0.21,1.39,66211.557045,-357.27791,-327.87905,13.07649,225.17,-0.09,1.08,L0700049.bin
1317,S02,L07,M13,1.856615,0.0,15.50257,-60.63215,0.0,False,66209.491285,-352.25903,-322.52936,12.80251,225.64,-0.18,1.17,66212.409405,-359.40082,-330.05878,13.09546,224.97,-0.11,1.15,L0700049.bin
1318,S02,L07,M12,2.219667,0.0,34.68656,-114.65642,0.0,False,66218.401375,-373.13805,-346.42006,12.7336,223.76,0.14,0.64,66221.68255,-381.20195,-355.09203,12.96837,223.22,-0.51,1.8,L0700050.bin
1319,S02,L07,M14,1.847125,0.0,15.18808,153.58809,0.0,False,66219.491405,-375.78518,-349.24231,12.99053,223.65,0.22,1.19,66222.400035,-382.8025,-357.10057,12.85933,222.98,-0.47,1.6,L0700050.bin
1320,S02,L07,M13,1.863895,0.0,16.24057,-70.33994,0.0,False,66228.401415,-396.22023,-373.80455,12.8563,223.1,-0.15,0.97,66231.326815,-402.65026,-382.10741,12.86738,223.77,-0.03,0.19,L0700051.bin
1321,S02,L07,M11,2.145101,0.0,32.3732,-155.89174,0.0,False,66229.491445,-398.53788,-376.96833,12.84148,223.25,0.0,0.48,66232.698055,-405.82668,-385.82542,12.82245,224.03,-0.03,0.75,L0700051.bin
1322,S02,L07,M14,1.859365,0.0,16.46936,162.53049,0.0,False,66238.40153,-418.79052,-401.4379,12.94135,225.31,0.04,0.01,66241.3224,-425.59723,-409.45767,12.68583,225.91,-0.35,0.08,L0700052.bin
1323,S02,L07,M12,2.274407,0.0,36.5813,-116.49925,0.0,False,66239.491555,-421.3303,-404.44373,12.83663,225.54,-0.1,-0.06,66242.82747,-429.06521,-413.47305,12.86735,226.21,0.08,0.34,L0700052.bin
1324,S02,L07,M11,2.193826,0.0,34.28247,-154.71379,0.0,False,66248.401585,-442.29478,-428.16319,12.79736,227.22,0.25,0.46,66251.65692,-450.02582,-437.1846,12.58811,227.49,-0.81,0.09,L0700053.bin
1325,S02,L07,M13,1.87743,0.0,17.49927,-79.87159,0.0,False,66249.491615,-444.79559,-431.21127,12.68307,227.46,0.14,-0.08,66252.43055,-451.84376,-439.04958,12.86946,227.63,-0.21,0.37,L0700053.bin
1326,S02,L07,M12,2.326822,0.0,38.24238,-117.79197,0.0,False,66258.40168,-466.61125,-454.18498,13.03432,229.06,0.21,0.15,66261.79001,-474.72575,-463.23647,12.44163,229.18,-0.09,0.13,L0700054.bin
1327,S02,L07,M14,1.877105,0.0,18.12731,171.03635,0.0,False,66259.491605,-469.49985,-456.9754,12.76415,229.03,-0.41,0.76,66262.430215,-476.26681,-464.92012,12.629,229.23,0.05,-0.02,L0700054.bin
1328,S02,L07,M13,1.89545,0.0,19.05172,-86.76192,0.0,False,66268.401835,-491.30228,-479.66748,12.96893,230.21,0.24,0.0,66271.35879,-499.02162,-487.0775,12.64226,230.33,-0.62,0.67,L0700055.bin
1329,S02,L07,M11,2.250461,0.0,36.28671,-153.34949,0.0,False,66269.491655,-494.14355,-482.34114,12.9548,230.4,0.06,0.19,66272.803625,-502.43878,-490.71001,12.78133,230.58,-0.0,0.26,L0700055.bin
1330,S02,L07,M14,1.896335,0.0,19.74951,177.48445,0.0,False,66278.401765,-516.8486,-504.39932,12.78201,231.22,-0.33,1.03,66281.359605,-524.23328,-511.83061,12.94327,231.9,-0.01,-0.11,L0700056.bin
1331,S02,L07,M12,2.388967,0.0,40.05423,-118.90132,0.0,False,66279.491795,-519.44052,-507.18158,12.73489,231.39,0.01,0.49,66282.94227,-528.61498,-515.34749,13.10455,232.02,-0.4,0.85,L0700056.bin
1332,S02,L07,M11,2.302671,0.0,37.98934,-152.13654,0.0,False,66288.401875,-542.53454,-528.71714,12.79957,232.74,-0.27,0.25,66291.766055,-551.28535,-536.61602,12.95592,232.81,0.02,0.8,L0700057.bin
1333,S02,L07,M13,1.92131,0.0,21.08065,-92.77853,0.0,False,66289.491795,-545.49764,-531.17694,12.76144,232.72,-0.49,1.04,66292.47461,-553.05082,-538.33626,13.0429,232.99,0.32,0.4,L0700057.bin
1334,S02,L07,M12,2.447032,0.0,41.61649,-119.64268,0.0,False,66298.401995,-568.76722,-552.36137,12.72454,233.63,-0.24,0.07,66301.910535,-578.006,-560.37826,13.02892,233.78,0.21,0.86,L0700058.bin
1335,S02,L07,M14,1.92131,0.0,21.66343,-176.38636,0.0,False,66299.491925,-571.63899,-555.01257,12.58323,233.62,-0.66,0.07,66302.47474,-579.61872,-561.61781,13.08351,233.79,0.16,1.18,L0700058.bin
1336,S02,L07,M13,1.94913,0.0,23.02778,-96.99445,0.0,False,66308.401985,-595.14731,-575.77137,12.63225,234.1,-0.56,-0.08,66311.41262,-603.41671,-582.19489,13.09309,233.72,0.01,1.21,L0700059.bin
1337,S02,L07,M11,2.362606,0.0,39.77355,-150.81465,0.0,False,66309.491915,-598.09975,-578.03088,12.8867,233.99,-0.31,0.67,66312.91603,-607.38801,-585.80388,12.83064,233.44,-0.04,0.55,L0700059.bin
1338,S02,L07,M14,1.94721,0.0,23.42643,-171.73125,0.0,False,66318.402015,-621.71313,-598.5288,12.70305,232.75,-0.17,0.5,66321.41073,-629.78857,-605.44023,12.95254,232.37,-0.12,0.92,L0700060.bin
1339,S02,L07,M12,2.514172,0.0,43.2695,-120.29701,0.0,False,66319.492045,-624.58307,-601.03604,12.96673,232.6,0.03,0.52,66323.067725,-634.31048,-609.09189,13.03863,232.18,-0.07,1.3,L0700060.bin
1340,S02,L07,M11,2.418656,0.0,41.30328,-149.74979,0.0,False,66328.402165,-647.9884,-621.87832,12.92024,231.48,0.1,0.22,66331.88233,-657.09994,-630.07171,13.00619,230.77,0.15,1.12,L0700061.bin
1341,S02,L07,M13,1.98453,0.0,25.2453,-100.74071,0.0,False,66329.492195,-651.0191,-624.48573,12.77478,231.15,-0.54,0.99,66332.53823,-658.86348,-631.59309,13.09178,230.71,0.28,1.1,L0700061.bin
1342,S02,L07,M12,2.575722,0.0,44.69351,-120.88505,0.0,False,66338.40212,-674.00088,-645.98626,12.73711,229.53,-0.5,0.9,66342.03935,-683.17892,-654.93368,12.97095,229.22,0.02,0.75,L0700062.bin
1343,S02,L07,M14,1.9813,0.0,25.52337,-167.52096,0.0,False,66339.492875,-676.59313,-648.77002,12.67781,229.32,-0.28,0.52,66342.53568,-684.54337,-656.12447,12.93291,229.08,-0.17,1.08,L0700062.bin
1344,S02,L07,M13,2.01896,0.0,27.19394,-103.78083,0.0,False,66348.402235,-699.17605,-671.02161,12.70066,227.52,-0.35,0.22,66351.4827,-706.75361,-678.7183,12.89085,226.55,0.13,1.1,L0700063.bin
1345,S02,L07,M11,2.484526,0.0,42.98403,-148.82492,0.0,False,66349.492265,-701.912,-673.80026,12.60504,227.09,-0.62,0.63,66353.0383,-710.63179,-682.85388,12.86486,226.06,0.05,1.07,L0700063.bin
1346,S02,L07,M14,2.017105,0.0,27.51017,-164.60019,0.0,False,66358.402295,-723.75718,-696.94238,12.58968,224.59,-0.41,0.74,66361.480905,-730.86661,-705.14055,13.00052,224.26,0.3,0.67,L0700064.bin
1347,S02,L07,M12,2.645987,0.0,46.19416,-121.67266,0.0,False,66359.492425,-726.13944,-699.99827,12.59484,224.3,-0.29,0.26,66363.19992,-735.18994,-709.80571,12.80754,223.96,-0.37,1.38,L0700064.bin
1348,S02,L07,M11,2.547456,0.0,44.44456,-148.27734,0.0,False,66368.40232,-747.17375,-724.02269,12.81263,223.21,-0.25,0.83,66372.011285,-755.55152,-734.01528,12.8661,222.77,-0.22,0.75,L0700065.bin
1349,S02,L07,M13,2.060405,0.0,29.28393,-106.99174,0.0,False,66369.49235,-749.62457,-727.01666,12.93414,223.11,-0.07,0.72,66372.61426,-756.90265,-735.6884,12.85138,222.69,-0.07,0.69,L0700065.bin
1350,S02,L07,M12,2.710447,0.0,47.46771,-122.48659,0.0,False,66378.40236,-770.10071,-751.98998,12.53934,222.0,-0.54,0.71,66382.174315,-778.87279,-762.03836,13.38243,221.88,0.47,1.76,L0700066.bin
1351,S02,L07,M14,2.06315,0.0,29.80396,-162.26409,0.0,False,66379.49239,-772.35005,-755.2841,12.4945,221.91,-0.9,0.2,66382.617045,-779.98174,-763.32302,13.20317,221.79,0.16,1.9,L0700066.bin
1352,S02,L07,M13,2.099925,0.0,31.11415,-109.66776,0.0,False,66388.402645,-792.69207,-779.91172,12.67982,221.08,-0.3,1.4,66391.564075,-799.52596,-789.02336,13.07398,221.26,-0.29,0.69,L0700067.bin
1353,S02,L07,M11,2.620366,0.0,46.02159,-147.89256,0.0,False,66389.492465,-794.78965,-783.07962,12.73767,221.05,0.2,0.85,66393.17434,-803.23346,-793.47078,12.74176,221.31,-0.52,1.69,L0700067.bin
1354,S02,L07,M14,2.10804,0.0,31.80781,-160.63779,0.0,False,66398.4025,-814.20357,-808.53514,12.6968,224.13,-0.47,0.5,66401.572045,-821.26428,-817.3121,12.89563,226.79,-0.1,-0.53,L0700068.bin
1355,S02,L07,M12,2.783052,0.0,48.78981,-123.41736,0.0,False,66399.492425,-816.39462,-811.5326,12.91144,225.01,0.38,-0.12,66403.336985,-825.3471,-821.88345,12.78642,228.04,-0.21,-0.05,L0700068.bin
1356,S02,L07,M11,2.686316,0.0,47.34082,-147.56732,0.0,False,66408.40258,-837.29865,-835.08574,12.95472,231.29,0.06,0.35,66412.150405,-846.50901,-844.30719,12.9915,234.03,0.44,-0.38,L0700069.bin
1357,S02,L07,M13,2.147945,0.0,33.0903,-112.18178,0.0,False,66409.49261,-840.12938,-837.80765,12.94552,232.01,-0.2,0.59,66412.70206,-847.89535,-845.63536,12.99333,234.49,0.51,-0.65,L0700069.bin
1358,S02,L07,M12,2.850137,0.0,49.94301,-123.91365,0.0,False,66418.402635,-862.70079,-858.95992,12.85428,237.79,-0.11,-0.06,66422.31428,-873.30452,-867.22815,13.07229,239.69,-0.05,0.47,L0700070.bin
1359,S02,L07,M14,2.157865,0.0,33.83778,-158.66703,0.0,False,66419.49267,-865.59806,-861.38194,12.73735,238.3,-0.26,0.18,66422.71204,-874.3583,-868.0636,13.06563,239.92,0.01,0.34,L0700070.bin
1360,S02,L07,M13,2.195795,0.0,34.90583,-113.41071,0.0,False,66428.402645,-889.89907,-879.89717,12.94856,240.81,0.22,-0.3,66431.659945,-899.09377,-886.27271,12.78374,240.15,-0.21,0.71,L0700071.bin
1361,S02,L07,M11,2.756246,0.0,48.66037,-146.75568,0.0,False,66429.492675,-893.04012,-882.04349,12.79138,240.7,-0.07,0.21,66433.31043,-903.80593,-889.24844,12.97888,239.55,0.08,1.28,L0700071.bin
1362,S02,L07,M14,2.20105,0.0,35.43464,-156.5974,0.0,False,66438.39267,-917.69055,-899.87052,12.90214,237.5,0.16,-0.08,66441.655225,-926.8428,-906.47401,12.7855,235.11,-0.29,0.75,L0700072.bin
1363,S02,L07,M12,2.925922,0.0,51.16411,-124.02376,0.0,False,66439.482695,-920.84421,-901.98338,12.9068,236.87,-0.04,0.39,66443.470125,-931.77204,-910.06492,12.91691,233.65,0.31,1.17,L0700072.bin
1364,S02,L07,M11,2.819541,0.0,49.76044,-145.97468,0.0,False,66448.39279,-944.74659,-921.03152,12.79746,228.93,-0.22,1.9,66452.27384,-954.48776,-930.31293,12.7947,225.93,-0.38,1.66,L0700073.bin
1365,S02,L07,M13,2.251785,0.0,36.86667,-114.38914,0.0,False,66449.48282,-947.37633,-923.60183,12.841,228.06,0.11,1.56,66452.79611,-955.68358,-931.55914,12.80542,225.52,-0.22,1.7,L0700073.bin
1366,S02,L07,M12,2.993762,0.0,52.19806,-124.33692,0.0,False,66458.39285,-968.5522,-945.81401,12.83307,222.14,0.32,1.28,66462.44812,-977.66116,-956.51985,12.98815,220.24,0.18,1.69,L0700074.bin
1367,S02,L07,M14,2.25558,0.0,37.27306,-154.93334,0.0,False,66459.48288,-971.1687,-948.68814,12.90824,221.31,0.07,1.76,66462.799965,-978.4259,-957.45011,13.03593,220.2,0.27,1.68,L0700074.bin
1368,S02,L08,M11,2.563741,0.0,45.15328,-109.00028,0.0,False,66850.393255,-1337.63902,-35.64808,12.77539,80.25,-0.43,0.12,66854.018505,-1324.62358,-35.48203,12.89648,79.46,0.26,1.13,L0800001.bin
1369,S02,L08,M13,2.57951,0.0,45.85853,-70.21176,0.0,False,66851.48328,-1333.72313,-35.566,12.6762,80.01,-0.39,0.11,66855.124295,-1320.57961,-35.16847,12.86681,79.17,-0.09,0.93,L0800001.bin
1370,S02,L08,M12,3.004677,0.0,52.62503,-92.63429,0.0,False,66860.39332,-1301.4853,-33.99945,13.07843,77.7,0.33,0.58,66864.459505,-1286.48776,-32.95431,12.78484,77.47,0.01,1.46,L0800002.bin
1371,S02,L08,M14,2.047385,0.0,29.47899,-90.82934,0.0,False,66861.483355,-1297.39057,-33.59471,13.01614,77.66,-0.07,0.39,66864.592245,-1285.99894,-32.92066,12.77503,77.46,0.02,1.5,L0800002.bin
1372,S02,L08,M13,2.51896,0.0,44.52006,-69.00317,0.0,False,66870.403295,-1264.5104,-30.73749,12.91795,78.57,-0.03,0.31,66873.98376,-1251.22363,-29.60014,12.83856,79.4,-0.08,0.08,L0800003.bin
1373,S02,L08,M11,2.492996,0.0,43.54302,-109.89484,0.0,False,66871.493325,-1260.45774,-30.38178,12.88959,78.85,-0.06,0.37,66875.04783,-1247.25203,-29.3745,12.81982,79.75,-0.09,0.02,L0800003.bin
1374,S02,L08,M14,2.001945,0.0,27.15966,-90.48405,0.0,False,66880.393375,-1227.11419,-28.42398,12.74966,80.92,0.27,0.88,66883.456825,-1215.4235,-27.26917,12.92816,81.24,-0.3,-0.63,L0800004.bin
1375,S02,L08,M12,2.920607,0.0,51.37785,-92.55592,0.0,False,66881.483405,-1222.91839,-28.04125,12.91308,81.06,0.1,0.35,66885.46552,-1207.88205,-27.36614,12.88197,81.66,0.21,0.42,L0800004.bin
1376,S02,L08,M11,2.430066,0.0,41.98685,-110.86927,0.0,False,66890.39344,-1188.96034,-26.61218,13.01066,82.24,0.41,0.13,66893.885015,-1175.4034,-26.38847,12.79461,82.72,0.09,0.5,L0800005.bin
1377,S02,L08,M13,2.450965,0.0,42.90689,-67.51105,0.0,False,66891.483475,-1184.58779,-26.44543,12.97034,82.55,-0.06,-0.02,66894.995945,-1171.20582,-26.17656,12.95507,82.72,0.27,0.27,L0800005.bin
1378,S02,L08,M12,2.844337,0.0,50.15976,-92.60411,0.0,False,66900.39432,-1150.14453,-26.1722,12.82858,83.77,-0.01,0.56,66904.300165,-1134.82112,-25.7693,12.82939,83.75,-0.48,-0.02,L0800006.bin
1379,S02,L08,M14,1.954325,0.0,24.34902,-90.3227,0.0,False,66901.483515,-1145.98922,-26.02647,13.00328,83.79,0.56,0.24,66904.499345,-1134.05602,-25.77744,12.80372,83.77,-0.51,-0.01,L0800006.bin
1380,S02,L08,M13,2.38982,0.0,41.3379,-66.14311,0.0,False,66910.393645,-1111.26184,-26.14866,12.80409,82.93,-0.11,0.21,66913.84497,-1097.75096,-26.25,12.90882,81.76,-0.07,1.0,L0800007.bin
1381,S02,L08,M11,2.362391,0.0,40.16062,-112.3146,0.0,False,66911.48378,-1106.99438,-26.29499,12.83309,82.53,0.1,0.73,66914.90768,-1093.63115,-25.98323,12.98918,81.38,-0.01,0.73,L0800007.bin
1382,S02,L08,M14,1.91558,0.0,21.69389,-90.29039,0.0,False,66920.393655,-1072.35823,-25.31038,12.71331,79.81,-0.33,0.54,66923.37074,-1060.85456,-24.84291,12.93255,78.55,-0.08,0.96,L0800008.bin
1383,S02,L08,M12,2.760507,0.0,48.70985,-92.70421,0.0,False,66921.483685,-1068.21293,-25.16831,12.77439,79.42,0.04,0.57,66925.3057,-1053.24268,-24.27064,12.79094,78.27,-0.54,0.62,L0800008.bin
1384,S02,L08,M11,2.303306,0.0,38.42081,-113.61256,0.0,False,66930.39373,-1033.59169,-22.53521,12.57539,76.43,-0.49,1.01,66933.758545,-1020.71366,-21.04467,13.00204,75.7,-0.19,0.6,L0800009.bin
1385,S02,L08,M13,2.326925,0.0,39.55611,-64.26141,0.0,False,66931.48376,-1029.42917,-22.35409,12.47767,76.16,-0.29,1.35,66934.87219,-1016.41259,-20.49615,12.90498,75.68,-0.3,0.57,L0800009.bin
1386,S02,L08,M12,2.687517,0.0,47.33906,-92.54216,0.0,False,66940.393745,-995.56823,-17.53578,12.97504,76.02,-0.11,-0.18,66944.14277,-981.09862,-16.1629,12.68303,77.53,-0.24,1.32,L0800010.bin
1387,S02,L08,M14,1.87803,0.0,18.65121,-89.2916,0.0,False,66941.483775,-991.41996,-16.99606,12.92933,76.24,0.01,-0.0,66944.42331,-980.04912,-15.97827,12.75504,77.65,-0.2,1.24,L0800010.bin
1388,S02,L08,M13,2.275655,0.0,37.99189,-62.11366,0.0,False,66950.393905,-957.29839,-13.30411,12.81991,80.88,-0.53,0.11,66953.731065,-944.70402,-12.31311,12.94183,82.53,0.16,-0.43,L0800011.bin
1389,S02,L08,M11,2.240151,0.0,36.35895,-114.94984,0.0,False,66951.48383,-953.1969,-12.84977,12.77217,81.51,-0.62,-0.38,66954.78549,-940.55891,-12.11994,12.94693,83.05,-0.08,-0.14,L0800011.bin
1390,S02,L08,M14,1.84906,0.0,15.83417,-88.32637,0.0,False,66960.393915,-918.82067,-11.47557,12.78868,85.15,-0.3,-0.64,66963.30448,-907.50112,-11.76751,12.87437,85.85,-0.0,0.45,L0800012.bin
1391,S02,L08,M12,2.607947,0.0,45.73397,-92.44734,0.0,False,66961.48384,-914.70864,-11.62213,12.90547,85.57,0.29,-0.31,66965.153295,-900.35821,-11.5777,12.88191,86.39,-0.44,-0.22,L0800012.bin
1392,S02,L08,M11,2.188191,0.0,34.51146,-116.81657,0.0,False,66970.393945,-880.15038,-12.40913,12.83935,87.77,0.69,0.72,66973.643645,-867.14701,-12.54118,12.63023,88.34,-0.81,-0.65,L0800013.bin
1393,S02,L08,M13,2.21765,0.0,36.07063,-59.84245,0.0,False,66971.48397,-875.83435,-12.35775,13.0785,87.83,0.78,0.26,66974.763125,-863.13308,-12.87562,12.95579,88.34,0.19,-0.17,L0800013.bin
1394,S02,L08,M12,2.537977,0.0,44.19246,-92.69134,0.0,False,66980.39406,-841.18231,-14.14597,13.06231,89.42,0.57,-0.04,66983.993545,-827.02156,-15.56758,12.81442,89.81,-0.08,0.7,L0800014.bin
1395,S02,L08,M14,1.82206,0.0,12.54129,-88.43773,0.0,False,66981.48408,-836.72264,-14.45542,12.83608,89.66,-0.06,-0.11,66984.367645,-825.5558,-15.59915,12.91867,89.89,-0.04,0.48,L0800014.bin
1396,S02,L08,M13,2.1663,0.0,34.20674,-57.80452,0.0,False,66990.39412,-801.97837,-17.56919,12.68724,89.58,-0.77,0.42,66993.621925,-789.50992,-18.95775,12.81056,89.08,0.09,0.8,L0800015.bin
1397,S02,L08,M11,2.136686,0.0,32.4655,-119.61343,0.0,False,66991.484045,-797.84663,-18.03049,12.59035,89.55,-0.44,0.48,66994.68224,-785.34727,-19.14104,13.00959,88.69,-0.01,0.52,L0800015.bin
1398,S02,L08,M14,1.8035,0.0,9.5249,-89.52229,0.0,False,67000.39452,-763.38721,-20.72311,12.76434,87.32,-0.79,0.34,67003.259525,-752.51758,-21.60721,12.94814,86.5,0.33,0.68,L0800016.bin
1399,S02,L08,M12,2.462697,0.0,42.39051,-93.18397,0.0,False,67001.484135,-759.33444,-21.04048,12.84995,87.26,-0.23,0.17,67005.00834,-745.70147,-22.05314,12.76003,85.69,-0.26,0.62,L0800016.bin
1400,S02,L08,M11,2.094471,0.0,30.64085,-122.47205,0.0,False,67010.39426,-725.39777,-22.98519,12.61249,82.99,-0.46,1.7,67013.55024,-713.48218,-22.78245,12.86977,81.54,-0.06,0.95,L0800017.bin
1401,S02,L08,M13,2.11537,0.0,32.11324,-55.20921,0.0,False,67011.48419,-721.42114,-22.99602,12.89558,82.48,0.18,1.63,67014.661065,-709.29326,-22.70722,12.79047,80.99,-0.3,0.9,L0800017.bin
1402,S02,L08,M12,2.399337,0.0,40.7211,-93.4238,0.0,False,67020.39422,-687.94808,-22.00261,12.78232,78.94,-0.21,0.6,67023.855065,-674.97434,-21.2701,12.80168,77.79,-0.64,1.22,L0800018.bin
1403,S02,L08,M14,1.789295,0.0,6.20261,-89.7375,0.0,False,67021.48425,-684.01508,-21.93331,12.92898,78.53,0.38,0.96,67024.33505,-673.27097,-21.12892,12.77416,77.58,-0.55,1.2,L0800018.bin
1404,S02,L08,M13,2.077755,0.0,30.42433,-52.08106,0.0,False,67030.39432,-651.09103,-19.23088,12.88719,76.82,0.02,1.3,67033.53358,-639.63246,-17.86218,12.67864,77.91,-0.55,0.95,L0800019.bin
1405,S02,L08,M11,2.049656,0.0,28.49086,-125.47071,0.0,False,67031.484345,-647.13988,-18.88268,12.87013,76.99,0.03,1.74,67034.59551,-635.85727,-17.45002,12.62714,78.51,-0.3,0.41,L0800019.bin
1406,S02,L08,M12,2.332687,0.0,38.81286,-93.33345,0.0,False,67041.48434,-611.23288,-15.67552,12.94472,82.07,0.65,0.89,67044.878535,-598.72945,-14.73939,12.72126,83.97,-0.55,-0.37,L0800020.bin
1407,S02,L08,M11,2.014546,0.0,26.59667,-128.51929,0.0,False,67050.394455,-578.8712,-14.63866,12.89649,86.12,-0.04,-0.22,67053.47051,-567.45041,-14.91361,12.74281,87.29,-0.57,0.17,L0800021.bin
1408,S02,L08,M13,2.040145,0.0,28.63385,-48.15885,0.0,False,67051.484485,-574.95135,-14.68457,13.12864,86.56,0.27,-0.18,67054.586135,-563.53347,-15.16301,12.70205,87.44,-0.17,0.48,L0800021.bin
1409,S02,L08,M12,2.275762,0.0,37.0255,-93.58515,0.0,False,67060.394535,-542.44282,-16.20652,12.83693,89.04,0.1,0.21,67063.731805,-530.28341,-17.17684,12.946,89.88,0.27,0.14,L0800022.bin
1410,S02,L08,M13,2.00653,0.0,26.87178,-44.56634,0.0,False,67070.394595,-505.79859,-19.12807,12.81037,90.71,-0.33,-0.64,67073.46263,-494.89256,-20.74869,12.96831,89.54,0.64,0.45,L0800023.bin
1411,S02,L08,M11,1.982816,0.0,24.71605,-133.29171,0.0,False,67071.484625,-501.77509,-19.7234,12.62797,90.64,-0.62,-0.63,67074.52895,-490.82054,-21.16464,12.87633,89.23,-0.06,0.47,L0800023.bin
1412,S02,L08,M12,2.215377,0.0,34.94359,-94.31649,0.0,False,67081.48456,-465.82628,-23.62275,12.78838,86.39,0.27,1.5,67084.761445,-453.90917,-24.01932,12.79248,85.18,-0.08,-0.23,L0800024.bin
1413,S02,L08,M11,1.958461,0.0,23.16522,-138.26944,0.0,False,67090.394685,-433.64778,-24.8027,12.82144,82.76,0.0,0.73,67093.414655,-422.50512,-25.37481,12.57449,81.64,-0.25,1.64,L0800025.bin
1414,S02,L08,M13,1.97444,0.0,24.96009,-39.98739,0.0,False,67091.484715,-429.61661,-25.06528,12.69079,82.32,0.02,1.22,67094.52066,-418.64044,-25.18022,12.9179,81.24,0.22,1.08,L0800025.bin
1415,S02,L08,M12,2.164242,0.0,32.9819,-94.71418,0.0,False,67100.39467,-397.47044,-24.63859,12.77926,79.19,0.17,1.25,67103.62042,-385.72978,-23.90226,12.85567,78.19,-0.37,0.89,L0800026.bin
1416,S02,L08,M14,1.790895,0.0,6.14141,90.74894,0.0,False,67101.4847,-393.48928,-24.49148,12.82664,78.83,0.18,1.37,67104.3371,-383.18342,-23.81583,12.79278,77.98,-0.18,0.95,L0800026.bin
1417,S02,L08,M13,1.953425,0.0,23.5829,-34.71195,0.0,False,67110.394825,-361.54602,-21.98408,12.9607,76.2,-0.06,0.53,67113.409755,-350.57362,-21.37475,12.75296,75.58,-0.01,1.89,L0800027.bin
1418,S02,L08,M11,1.932976,0.0,21.35417,-144.19349,0.0,False,67111.48485,-357.51668,-21.76599,12.84978,75.91,-0.18,1.12,67114.479335,-346.88333,-20.76436,13.03505,75.29,0.34,1.49,L0800027.bin
1419,S02,L08,M14,1.80359,0.0,8.9773,88.78019,0.0,False,67120.3949,-325.84072,-18.08441,12.90167,76.29,0.08,1.13,67123.259995,-315.78748,-16.66014,12.94681,77.42,-0.15,0.33,L0800028.bin
1420,S02,L08,M12,2.110362,0.0,30.68652,-94.64559,0.0,False,67121.484825,-322.00539,-17.44094,12.94813,76.6,-0.11,0.58,67124.656695,-310.76103,-16.20028,12.88078,78.39,-0.29,0.49,L0800028.bin
1421,S02,L08,M11,1.913166,0.0,19.77309,-150.07634,0.0,False,67130.395025,-290.42836,-14.28771,12.8623,81.38,0.2,-0.24,67133.3697,-279.65335,-13.82509,12.95697,82.88,-0.47,-0.13,L0800029.bin
1422,S02,L08,M13,1.936335,0.0,22.41817,-27.8787,0.0,False,67131.484945,-286.42152,-14.18309,12.82774,81.91,-0.18,-0.07,67134.482785,-275.78185,-13.59529,13.01434,83.38,0.05,-0.19,L0800029.bin
1423,S02,L08,M12,2.064892,0.0,28.54197,-94.74424,0.0,False,67140.395095,-254.2737,-13.22147,12.71936,85.13,-0.49,-0.23,67143.521495,-243.09591,-13.60744,13.07892,86.18,0.57,0.37,L0800030.bin
1424,S02,L08,M14,1.823005,0.0,12.09582,88.14614,0.0,False,67141.48502,-250.31847,-13.29026,12.70145,85.7,-0.48,-0.44,67144.36953,-239.94893,-13.6078,13.10541,86.28,0.33,0.44,L0800030.bin
1425,S02,L08,M13,1.921845,0.0,21.36462,-21.3046,0.0,False,67150.39504,-217.91002,-14.54716,12.60859,88.06,-0.18,0.92,67153.37839,-207.16671,-14.56081,13.24901,88.21,0.29,-0.6,L0800031.bin
1426,S02,L08,M11,1.899021,0.0,18.53807,-158.46891,0.0,False,67151.485065,-214.02194,-14.76108,12.78589,88.18,0.18,0.79,67154.445595,-203.12213,-14.68184,13.04185,88.6,-0.51,-1.01,L0800031.bin
